agent,alternatives,comment,dataset,val
AXRQT9X4XRXSS,"('BC', 'Georgetown')",20.0,185.0,{'0-1': '0<1'}
AXRQT9X4XRXSS,"('BC', 'Georgetown')",21.0,185.0,{'0-1': '0<1'}
AXRQT9X4XRXSS,"('BC', 'Georgetown')",22.0,185.0,{'0-1': '0NA1'}
AXRQT9X4XRXSS,"('BC', 'Georgetown')",24.0,185.0,{'0-1': '0NA1'}
AXRQT9X4XRXSS,"('BC', 'Georgetown')",25.0,185.0,{'0-1': '0<1'}
AXRQT9X4XRXSS,"('Duke', 'UC Berkely')",1.0,186.0,{'0-1': '0<1'}
AXRQT9X4XRXSS,"('Duke', 'UC Berkely')",2.0,186.0,{'0-1': '0<1'}
AXRQT9X4XRXSS,"('Duke', 'UC Berkely')",3.0,186.0,{'0-1': '0<1'}
AXRQT9X4XRXSS,"('Duke', 'UC Berkely')",4.0,186.0,{'0-1': '0>1'}
AXRQT9X4XRXSS,"('Duke', 'UC Berkely')",5.0,186.0,{'0-1': '0NA1'}
AXRQT9X4XRXSS,"('Duke', 'UC Berkely')",6.0,186.0,{'0-1': '0=1'}
AXRQT9X4XRXSS,"('Duke', 'UC Berkely')",7.0,186.0,{'0-1': '0NA1'}
AXRQT9X4XRXSS,"('Duke', 'UC Berkely')",8.0,186.0,{'0-1': '0NA1'}
AXRQT9X4XRXSS,"('Duke', 'UC Berkely')",9.0,186.0,{'0-1': '0<1'}
AXRQT9X4XRXSS,"('Duke', 'UC Berkely')",10.0,186.0,{'0-1': '0>1'}
A1NZY7X64EW2S,"('BC', 'Georgetown')",26.0,185.0,{'0-1': '0>1'}
A1NZY7X64EW2S,"('BC', 'Georgetown')",27.0,185.0,{'0-1': '0<1'}
A1NZY7X64EW2S,"('BC', 'Georgetown')",29.0,185.0,{'0-1': '0NA1'}
A1NZY7X64EW2S,"('BC', 'Georgetown')",30.0,185.0,{'0-1': '0NA1'}
A1NZY7X64EW2S,"('BC', 'Georgetown')",31.0,185.0,{'0-1': '0>1'}
A1NZY7X64EW2S,"('BC', 'Georgetown')",32.0,185.0,{'0-1': '0NA1'}
A1NZY7X64EW2S,"('BC', 'Georgetown')",33.0,185.0,{'0-1': '0NA1'}
A1NZY7X64EW2S,"('BC', 'Georgetown')",34.0,185.0,{'0-1': '0>1'}
A1NZY7X64EW2S,"('BC', 'Georgetown')",35.0,185.0,{'0-1': '0=1'}
A1NZY7X64EW2S,"('BC', 'Georgetown')",36.0,185.0,{'0-1': '0NA1'}
A1NZY7X64EW2S,"('Duke', 'UC Berkely')",11.0,186.0,{'0-1': '0NA1'}
A1NZY7X64EW2S,"('Duke', 'UC Berkely')",12.0,186.0,{'0-1': '0NA1'}
A1NZY7X64EW2S,"('Duke', 'UC Berkely')",13.0,186.0,{'0-1': '0>1'}
A1NZY7X64EW2S,"('Duke', 'UC Berkely')",14.0,186.0,{'0-1': '0NA1'}
A1NZY7X64EW2S,"('Duke', 'UC Berkely')",15.0,186.0,{'0-1': '0>1'}
A1NZY7X64EW2S,"('Duke', 'UC Berkely')",17.0,186.0,{'0-1': '0NA1'}
A1NZY7X64EW2S,"('Duke', 'UC Berkely')",18.0,186.0,{'0-1': '0<1'}
A1NZY7X64EW2S,"('Duke', 'UC Berkely')",19.0,186.0,{'0-1': '0>1'}
A1NZY7X64EW2S,"('Duke', 'UC Berkely')",20.0,186.0,{'0-1': '0=1'}
A1NZY7X64EW2S,"('Duke', 'UC Berkely')",21.0,186.0,{'0-1': '0>1'}
A2PGCDF7U8EEIK,"('BC', 'Georgetown')",13.0,185.0,{'0-1': '0NA1'}
A2PGCDF7U8EEIK,"('BC', 'Georgetown')",14.0,185.0,{'0-1': '0NA1'}
A2PGCDF7U8EEIK,"('BC', 'Georgetown')",15.0,185.0,{'0-1': '0NA1'}
A2PGCDF7U8EEIK,"('BC', 'Georgetown')",16.0,185.0,{'0-1': '0<1'}
A2PGCDF7U8EEIK,"('BC', 'Georgetown')",17.0,185.0,{'0-1': '0NA1'}
A2PGCDF7U8EEIK,"('BC', 'Georgetown')",20.0,185.0,{'0-1': '0<1'}
A2PGCDF7U8EEIK,"('BC', 'Georgetown')",21.0,185.0,{'0-1': '0<1'}
A2PGCDF7U8EEIK,"('BC', 'Georgetown')",22.0,185.0,{'0-1': '0NA1'}
A2PGCDF7U8EEIK,"('BC', 'Georgetown')",24.0,185.0,{'0-1': '0<1'}
A2PGCDF7U8EEIK,"('BC', 'Georgetown')",25.0,185.0,{'0-1': '0<1'}
A2PGCDF7U8EEIK,"('Duke', 'UC Berkely')",1.0,186.0,{'0-1': '0<1'}
A2PGCDF7U8EEIK,"('Duke', 'UC Berkely')",2.0,186.0,{'0-1': '0=1'}
A2PGCDF7U8EEIK,"('Duke', 'UC Berkely')",3.0,186.0,{'0-1': '0<1'}
A2PGCDF7U8EEIK,"('Duke', 'UC Berkely')",4.0,186.0,{'0-1': '0>1'}
A2PGCDF7U8EEIK,"('Duke', 'UC Berkely')",5.0,186.0,{'0-1': '0NA1'}
A2PGCDF7U8EEIK,"('Duke', 'UC Berkely')",6.0,186.0,{'0-1': '0>1'}
A2PGCDF7U8EEIK,"('Duke', 'UC Berkely')",7.0,186.0,{'0-1': '0>1'}
A2PGCDF7U8EEIK,"('Duke', 'UC Berkely')",8.0,186.0,{'0-1': '0<1'}
A2PGCDF7U8EEIK,"('Duke', 'UC Berkely')",9.0,186.0,{'0-1': '0<1'}
A2PGCDF7U8EEIK,"('Duke', 'UC Berkely')",10.0,186.0,{'0-1': '0<1'}
A2P9N61Q9UXP1W,"('UPenn', 'Penn State')",30.0,183.0,{'0-1': '0<1'}
A2P9N61Q9UXP1W,"('UPenn', 'Penn State')",31.0,183.0,{'0-1': '0<1'}
A2P9N61Q9UXP1W,"('UPenn', 'Penn State')",32.0,183.0,{'0-1': '0NA1'}
A2P9N61Q9UXP1W,"('UPenn', 'Penn State')",35.0,183.0,{'0-1': '0>1'}
A2P9N61Q9UXP1W,"('UPenn', 'Penn State')",36.0,183.0,{'0-1': '0NA1'}
A2P9N61Q9UXP1W,"('UPenn', 'Penn State')",38.0,183.0,{'0-1': '0NA1'}
A2P9N61Q9UXP1W,"('UPenn', 'Penn State')",39.0,183.0,{'0-1': '0NA1'}
A2P9N61Q9UXP1W,"('UPenn', 'Penn State')",41.0,183.0,{'0-1': '0<1'}
A2P9N61Q9UXP1W,"('UPenn', 'Penn State')",42.0,183.0,{'0-1': '0NA1'}
A2P9N61Q9UXP1W,"('UPenn', 'Penn State')",44.0,183.0,{'0-1': '0>1'}
A2P9N61Q9UXP1W,"('U Alabama', 'Fordham')",31.0,184.0,{'0-1': '0NA1'}
A2P9N61Q9UXP1W,"('U Alabama', 'Fordham')",33.0,184.0,{'0-1': '0>1'}
A2P9N61Q9UXP1W,"('U Alabama', 'Fordham')",35.0,184.0,{'0-1': '0NA1'}
A2P9N61Q9UXP1W,"('U Alabama', 'Fordham')",36.0,184.0,{'0-1': '0NA1'}
A2P9N61Q9UXP1W,"('U Alabama', 'Fordham')",38.0,184.0,{'0-1': '0NA1'}
A2P9N61Q9UXP1W,"('U Alabama', 'Fordham')",40.0,184.0,{'0-1': '0>1'}
A2P9N61Q9UXP1W,"('U Alabama', 'Fordham')",41.0,184.0,{'0-1': '0NA1'}
A2P9N61Q9UXP1W,"('U Alabama', 'Fordham')",42.0,184.0,{'0-1': '0NA1'}
A2P9N61Q9UXP1W,"('U Alabama', 'Fordham')",43.0,184.0,{'0-1': '0=1'}
A2P9N61Q9UXP1W,"('U Alabama', 'Fordham')",46.0,184.0,{'0-1': '0>1'}
A28GXZ1NTP4NGW,"('UPenn', 'Penn State')",30.0,183.0,{'0-1': '0=1'}
A28GXZ1NTP4NGW,"('UPenn', 'Penn State')",31.0,183.0,{'0-1': '0=1'}
A28GXZ1NTP4NGW,"('UPenn', 'Penn State')",32.0,183.0,{'0-1': '0NA1'}
A28GXZ1NTP4NGW,"('UPenn', 'Penn State')",35.0,183.0,{'0-1': '0>1'}
A28GXZ1NTP4NGW,"('UPenn', 'Penn State')",36.0,183.0,{'0-1': '0>1'}
A28GXZ1NTP4NGW,"('UPenn', 'Penn State')",38.0,183.0,{'0-1': '0>1'}
A28GXZ1NTP4NGW,"('UPenn', 'Penn State')",39.0,183.0,{'0-1': '0NA1'}
A28GXZ1NTP4NGW,"('UPenn', 'Penn State')",41.0,183.0,{'0-1': '0<1'}
A28GXZ1NTP4NGW,"('UPenn', 'Penn State')",42.0,183.0,{'0-1': '0>1'}
A28GXZ1NTP4NGW,"('UPenn', 'Penn State')",44.0,183.0,{'0-1': '0<1'}
A28GXZ1NTP4NGW,"('U Alabama', 'Fordham')",31.0,184.0,{'0-1': '0NA1'}
A28GXZ1NTP4NGW,"('U Alabama', 'Fordham')",33.0,184.0,{'0-1': '0>1'}
A28GXZ1NTP4NGW,"('U Alabama', 'Fordham')",35.0,184.0,{'0-1': '0>1'}
A28GXZ1NTP4NGW,"('U Alabama', 'Fordham')",36.0,184.0,{'0-1': '0NA1'}
A28GXZ1NTP4NGW,"('U Alabama', 'Fordham')",38.0,184.0,{'0-1': '0>1'}
A28GXZ1NTP4NGW,"('U Alabama', 'Fordham')",40.0,184.0,{'0-1': '0>1'}
A28GXZ1NTP4NGW,"('U Alabama', 'Fordham')",41.0,184.0,{'0-1': '0<1'}
A28GXZ1NTP4NGW,"('U Alabama', 'Fordham')",42.0,184.0,{'0-1': '0<1'}
A28GXZ1NTP4NGW,"('U Alabama', 'Fordham')",43.0,184.0,{'0-1': '0<1'}
A28GXZ1NTP4NGW,"('U Alabama', 'Fordham')",46.0,184.0,{'0-1': '0>1'}
A26V0508D48XZJ,"('UPenn', 'Penn State')",30.0,183.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('UPenn', 'Penn State')",31.0,183.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('UPenn', 'Penn State')",32.0,183.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('UPenn', 'Penn State')",35.0,183.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('UPenn', 'Penn State')",36.0,183.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('UPenn', 'Penn State')",38.0,183.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('UPenn', 'Penn State')",39.0,183.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('UPenn', 'Penn State')",41.0,183.0,{'0-1': '0>1'}
A26V0508D48XZJ,"('UPenn', 'Penn State')",42.0,183.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('UPenn', 'Penn State')",44.0,183.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('U Alabama', 'Fordham')",31.0,184.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('U Alabama', 'Fordham')",33.0,184.0,{'0-1': '0>1'}
A26V0508D48XZJ,"('U Alabama', 'Fordham')",35.0,184.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('U Alabama', 'Fordham')",36.0,184.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('U Alabama', 'Fordham')",38.0,184.0,{'0-1': '0=1'}
A26V0508D48XZJ,"('U Alabama', 'Fordham')",40.0,184.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('U Alabama', 'Fordham')",41.0,184.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('U Alabama', 'Fordham')",42.0,184.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('U Alabama', 'Fordham')",43.0,184.0,{'0-1': '0NA1'}
A26V0508D48XZJ,"('U Alabama', 'Fordham')",46.0,184.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('UPenn', 'Penn State')",15.0,183.0,{'0-1': '0>1'}
AJHLVR61CQK0I,"('UPenn', 'Penn State')",16.0,183.0,{'0-1': '0=1'}
AJHLVR61CQK0I,"('UPenn', 'Penn State')",18.0,183.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('UPenn', 'Penn State')",19.0,183.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('UPenn', 'Penn State')",20.0,183.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('UPenn', 'Penn State')",22.0,183.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('UPenn', 'Penn State')",23.0,183.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('UPenn', 'Penn State')",25.0,183.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('UPenn', 'Penn State')",26.0,183.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('UPenn', 'Penn State')",28.0,183.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('U Alabama', 'Fordham')",15.0,184.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('U Alabama', 'Fordham')",17.0,184.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('U Alabama', 'Fordham')",18.0,184.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('U Alabama', 'Fordham')",20.0,184.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('U Alabama', 'Fordham')",21.0,184.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('U Alabama', 'Fordham')",22.0,184.0,{'0-1': '0=1'}
AJHLVR61CQK0I,"('U Alabama', 'Fordham')",24.0,184.0,{'0-1': '0>1'}
AJHLVR61CQK0I,"('U Alabama', 'Fordham')",25.0,184.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('U Alabama', 'Fordham')",26.0,184.0,{'0-1': '0NA1'}
AJHLVR61CQK0I,"('U Alabama', 'Fordham')",29.0,184.0,{'0-1': '0NA1'}
A39IS26165EUTS,"('UPenn', 'Penn State')",15.0,183.0,{'0-1': '0>1'}
A39IS26165EUTS,"('UPenn', 'Penn State')",16.0,183.0,{'0-1': '0>1'}
A39IS26165EUTS,"('UPenn', 'Penn State')",18.0,183.0,{'0-1': '0>1'}
A39IS26165EUTS,"('UPenn', 'Penn State')",19.0,183.0,{'0-1': '0>1'}
A39IS26165EUTS,"('UPenn', 'Penn State')",20.0,183.0,{'0-1': '0NA1'}
A39IS26165EUTS,"('UPenn', 'Penn State')",22.0,183.0,{'0-1': '0NA1'}
A39IS26165EUTS,"('UPenn', 'Penn State')",23.0,183.0,{'0-1': '0>1'}
A39IS26165EUTS,"('UPenn', 'Penn State')",25.0,183.0,{'0-1': '0>1'}
A39IS26165EUTS,"('UPenn', 'Penn State')",26.0,183.0,{'0-1': '0>1'}
A39IS26165EUTS,"('UPenn', 'Penn State')",28.0,183.0,{'0-1': '0NA1'}
A39IS26165EUTS,"('U Alabama', 'Fordham')",15.0,184.0,{'0-1': '0>1'}
A39IS26165EUTS,"('U Alabama', 'Fordham')",17.0,184.0,{'0-1': '0NA1'}
A39IS26165EUTS,"('U Alabama', 'Fordham')",18.0,184.0,{'0-1': '0>1'}
A39IS26165EUTS,"('U Alabama', 'Fordham')",20.0,184.0,{'0-1': '0>1'}
A39IS26165EUTS,"('U Alabama', 'Fordham')",21.0,184.0,{'0-1': '0NA1'}
A39IS26165EUTS,"('U Alabama', 'Fordham')",22.0,184.0,{'0-1': '0=1'}
A39IS26165EUTS,"('U Alabama', 'Fordham')",24.0,184.0,{'0-1': '0>1'}
A39IS26165EUTS,"('U Alabama', 'Fordham')",25.0,184.0,{'0-1': '0NA1'}
A39IS26165EUTS,"('U Alabama', 'Fordham')",26.0,184.0,{'0-1': '0>1'}
A39IS26165EUTS,"('U Alabama', 'Fordham')",29.0,184.0,{'0-1': '0=1'}
A1U18NU67XPXR2,"('UPenn', 'Penn State')",15.0,183.0,{'0-1': '0>1'}
A1U18NU67XPXR2,"('UPenn', 'Penn State')",16.0,183.0,{'0-1': '0>1'}
A1U18NU67XPXR2,"('UPenn', 'Penn State')",18.0,183.0,{'0-1': '0>1'}
A1U18NU67XPXR2,"('UPenn', 'Penn State')",19.0,183.0,{'0-1': '0NA1'}
A1U18NU67XPXR2,"('UPenn', 'Penn State')",20.0,183.0,{'0-1': '0NA1'}
A1U18NU67XPXR2,"('UPenn', 'Penn State')",22.0,183.0,{'0-1': '0NA1'}
A1U18NU67XPXR2,"('UPenn', 'Penn State')",23.0,183.0,{'0-1': '0>1'}
A1U18NU67XPXR2,"('UPenn', 'Penn State')",25.0,183.0,{'0-1': '0>1'}
A1U18NU67XPXR2,"('UPenn', 'Penn State')",26.0,183.0,{'0-1': '0NA1'}
A1U18NU67XPXR2,"('UPenn', 'Penn State')",28.0,183.0,{'0-1': '0NA1'}
A1U18NU67XPXR2,"('U Alabama', 'Fordham')",15.0,184.0,{'0-1': '0>1'}
A1U18NU67XPXR2,"('U Alabama', 'Fordham')",17.0,184.0,{'0-1': '0NA1'}
A1U18NU67XPXR2,"('U Alabama', 'Fordham')",18.0,184.0,{'0-1': '0NA1'}
A1U18NU67XPXR2,"('U Alabama', 'Fordham')",20.0,184.0,{'0-1': '0>1'}
A1U18NU67XPXR2,"('U Alabama', 'Fordham')",21.0,184.0,{'0-1': '0NA1'}
A1U18NU67XPXR2,"('U Alabama', 'Fordham')",22.0,184.0,{'0-1': '0=1'}
A1U18NU67XPXR2,"('U Alabama', 'Fordham')",24.0,184.0,{'0-1': '0>1'}
A1U18NU67XPXR2,"('U Alabama', 'Fordham')",25.0,184.0,{'0-1': '0NA1'}
A1U18NU67XPXR2,"('U Alabama', 'Fordham')",26.0,184.0,{'0-1': '0NA1'}
A1U18NU67XPXR2,"('U Alabama', 'Fordham')",29.0,184.0,{'0-1': '0=1'}
AZ4TQY4ZUPWLQ,"('UPenn', 'Penn State')",1.0,183.0,{'0-1': '0>1'}
AZ4TQY4ZUPWLQ,"('UPenn', 'Penn State')",3.0,183.0,{'0-1': '0NA1'}
AZ4TQY4ZUPWLQ,"('UPenn', 'Penn State')",4.0,183.0,{'0-1': '0>1'}
AZ4TQY4ZUPWLQ,"('UPenn', 'Penn State')",5.0,183.0,{'0-1': '0>1'}
AZ4TQY4ZUPWLQ,"('UPenn', 'Penn State')",8.0,183.0,{'0-1': '0NA1'}
AZ4TQY4ZUPWLQ,"('UPenn', 'Penn State')",9.0,183.0,{'0-1': '0>1'}
AZ4TQY4ZUPWLQ,"('UPenn', 'Penn State')",11.0,183.0,{'0-1': '0>1'}
AZ4TQY4ZUPWLQ,"('UPenn', 'Penn State')",12.0,183.0,{'0-1': '0>1'}
AZ4TQY4ZUPWLQ,"('UPenn', 'Penn State')",13.0,183.0,{'0-1': '0NA1'}
AZ4TQY4ZUPWLQ,"('UPenn', 'Penn State')",14.0,183.0,{'0-1': '0<1'}
AZ4TQY4ZUPWLQ,"('U Alabama', 'Fordham')",1.0,184.0,{'0-1': '0NA1'}
AZ4TQY4ZUPWLQ,"('U Alabama', 'Fordham')",2.0,184.0,{'0-1': '0=1'}
AZ4TQY4ZUPWLQ,"('U Alabama', 'Fordham')",4.0,184.0,{'0-1': '0>1'}
AZ4TQY4ZUPWLQ,"('U Alabama', 'Fordham')",6.0,184.0,{'0-1': '0>1'}
AZ4TQY4ZUPWLQ,"('U Alabama', 'Fordham')",7.0,184.0,{'0-1': '0NA1'}
AZ4TQY4ZUPWLQ,"('U Alabama', 'Fordham')",8.0,184.0,{'0-1': '0>1'}
AZ4TQY4ZUPWLQ,"('U Alabama', 'Fordham')",9.0,184.0,{'0-1': '0>1'}
AZ4TQY4ZUPWLQ,"('U Alabama', 'Fordham')",10.0,184.0,{'0-1': '0NA1'}
AZ4TQY4ZUPWLQ,"('U Alabama', 'Fordham')",12.0,184.0,{'0-1': '0>1'}
AZ4TQY4ZUPWLQ,"('U Alabama', 'Fordham')",13.0,184.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('UPenn', 'Penn State')",1.0,183.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('UPenn', 'Penn State')",3.0,183.0,{'0-1': '0NA1'}
A1DDZD5QL1PAD0,"('UPenn', 'Penn State')",4.0,183.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('UPenn', 'Penn State')",5.0,183.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('UPenn', 'Penn State')",8.0,183.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('UPenn', 'Penn State')",9.0,183.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('UPenn', 'Penn State')",11.0,183.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('UPenn', 'Penn State')",12.0,183.0,{'0-1': '0NA1'}
A1DDZD5QL1PAD0,"('UPenn', 'Penn State')",13.0,183.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('UPenn', 'Penn State')",14.0,183.0,{'0-1': '0NA1'}
A1DDZD5QL1PAD0,"('U Alabama', 'Fordham')",1.0,184.0,{'0-1': '0NA1'}
A1DDZD5QL1PAD0,"('U Alabama', 'Fordham')",2.0,184.0,{'0-1': '0NA1'}
A1DDZD5QL1PAD0,"('U Alabama', 'Fordham')",4.0,184.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('U Alabama', 'Fordham')",6.0,184.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('U Alabama', 'Fordham')",7.0,184.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('U Alabama', 'Fordham')",8.0,184.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('U Alabama', 'Fordham')",9.0,184.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('U Alabama', 'Fordham')",10.0,184.0,{'0-1': '0NA1'}
A1DDZD5QL1PAD0,"('U Alabama', 'Fordham')",12.0,184.0,{'0-1': '0>1'}
A1DDZD5QL1PAD0,"('U Alabama', 'Fordham')",13.0,184.0,{'0-1': '0>1'}
A3HW4QDJB63OQ2,"('Bates', 'Hamilton')",50.0,208.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('Bates', 'Hamilton')",51.0,208.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('Bates', 'Hamilton')",52.0,208.0,{'0-1': '0=1'}
A3HW4QDJB63OQ2,"('Bates', 'Hamilton')",53.0,208.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('Bates', 'Hamilton')",54.0,208.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('Bates', 'Hamilton')",55.0,208.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('Bates', 'Hamilton')",56.0,208.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('Bates', 'Hamilton')",57.0,208.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('Bates', 'Hamilton')",58.0,208.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('Bates', 'Hamilton')",59.0,208.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('U Mich', 'U Virginia')",13.0,209.0,{'0-1': '0=1'}
A3HW4QDJB63OQ2,"('U Mich', 'U Virginia')",14.0,209.0,{'0-1': '0<1'}
A3HW4QDJB63OQ2,"('U Mich', 'U Virginia')",15.0,209.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('U Mich', 'U Virginia')",16.0,209.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('U Mich', 'U Virginia')",18.0,209.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('U Mich', 'U Virginia')",22.0,209.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('U Mich', 'U Virginia')",24.0,209.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('U Mich', 'U Virginia')",26.0,209.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('U Mich', 'U Virginia')",28.0,209.0,{'0-1': '0NA1'}
A3HW4QDJB63OQ2,"('U Mich', 'U Virginia')",30.0,209.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Bates', 'Hamilton')",60.0,208.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Bates', 'Hamilton')",62.0,208.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Bates', 'Hamilton')",63.0,208.0,{'0-1': '0>1'}
A28A7NZUJWGZ7Q,"('Bates', 'Hamilton')",64.0,208.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Bates', 'Hamilton')",66.0,208.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Bates', 'Hamilton')",67.0,208.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Bates', 'Hamilton')",69.0,208.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Bates', 'Hamilton')",70.0,208.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Bates', 'Hamilton')",73.0,208.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Bates', 'Hamilton')",75.0,208.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('U Mich', 'U Virginia')",31.0,209.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('U Mich', 'U Virginia')",32.0,209.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('U Mich', 'U Virginia')",34.0,209.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('U Mich', 'U Virginia')",35.0,209.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('U Mich', 'U Virginia')",37.0,209.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('U Mich', 'U Virginia')",39.0,209.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('U Mich', 'U Virginia')",40.0,209.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('U Mich', 'U Virginia')",41.0,209.0,{'0-1': '0>1'}
A28A7NZUJWGZ7Q,"('U Mich', 'U Virginia')",43.0,209.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('U Mich', 'U Virginia')",44.0,209.0,{'0-1': '0=1'}
A3JXAURWDF54DG,"('Cornell', 'U Mich')",25.0,207.0,{'0-1': '0=1'}
A3JXAURWDF54DG,"('Cornell', 'U Mich')",26.0,207.0,{'0-1': '0=1'}
A3JXAURWDF54DG,"('Cornell', 'U Mich')",27.0,207.0,{'0-1': '0>1'}
A3JXAURWDF54DG,"('Cornell', 'U Mich')",28.0,207.0,{'0-1': '0=1'}
A3JXAURWDF54DG,"('Cornell', 'U Mich')",29.0,207.0,{'0-1': '0>1'}
A3JXAURWDF54DG,"('Cornell', 'U Mich')",30.0,207.0,{'0-1': '0=1'}
A3JXAURWDF54DG,"('Cornell', 'U Mich')",31.0,207.0,{'0-1': '0<1'}
A3JXAURWDF54DG,"('Cornell', 'U Mich')",32.0,207.0,{'0-1': '0>1'}
A3JXAURWDF54DG,"('Cornell', 'U Mich')",33.0,207.0,{'0-1': '0>1'}
A3JXAURWDF54DG,"('Cornell', 'U Mich')",34.0,207.0,{'0-1': '0=1'}
A3JXAURWDF54DG,"('Bates', 'Hamilton')",11.0,208.0,{'0-1': '0=1'}
A3JXAURWDF54DG,"('Bates', 'Hamilton')",13.0,208.0,{'0-1': '0<1'}
A3JXAURWDF54DG,"('Bates', 'Hamilton')",14.0,208.0,{'0-1': '0<1'}
A3JXAURWDF54DG,"('Bates', 'Hamilton')",15.0,208.0,{'0-1': '0<1'}
A3JXAURWDF54DG,"('Bates', 'Hamilton')",17.0,208.0,{'0-1': '0=1'}
A3JXAURWDF54DG,"('Bates', 'Hamilton')",21.0,208.0,{'0-1': '0>1'}
A3JXAURWDF54DG,"('Bates', 'Hamilton')",22.0,208.0,{'0-1': '0>1'}
A3JXAURWDF54DG,"('Bates', 'Hamilton')",23.0,208.0,{'0-1': '0<1'}
A3JXAURWDF54DG,"('Bates', 'Hamilton')",24.0,208.0,{'0-1': '0>1'}
